Sample	posterior	likelihood	prior	treeLikelihood.h3n2_2deme	treeHeight.t:h3n2_2deme	treeLength.t:h3n2_2deme	Tree.t:h3n2_2deme.length_HongKong	Tree.t:h3n2_2deme.length_NewZealand	Tree.t:h3n2_2deme.count_HongKong_to_NewZealand	Tree.t:h3n2_2deme.count_NewZealand_to_HongKong	Tree.t:h3n2_2deme.count_HongKong	Tree.t:h3n2_2deme.count_NewZealand	rootTypeLogger.t:h3n2_2deme	migModel.t:h3n2_2deme.popSize_HongKong	migModel.t:h3n2_2deme.popSize_NewZealand	migModel.t:h3n2_2deme.rateMatrix_HongKong_NewZealand	migModel.t:h3n2_2deme.rateMatrix_NewZealand_HongKong	clockRate.c:h3n2_2deme	kappa.s:h3n2_2deme	gammaShape.s:h3n2_2deme	freqParameter.s:h3n2_2deme1	freqParameter.s:h3n2_2deme2	freqParameter.s:h3n2_2deme3	freqParameter.s:h3n2_2deme4
48000	-4634.5356266907875	-4539.443447715663	-95.092178975125	-4539.443447715663	7.2250653930662105	43.878772422945325	27.03053465619439	16.84823776675094	5	9	33	26	0	1.196961349814045	0.8325423778558098	0.28282331644226305	0.5423383542950004	0.004255453550183393	6.979080663468647	0.26387443698016855	0.29090584955583454	0.24063332114693065	0.2310123574162748	0.23744847188096002
49000	-4637.275549482518	-4540.785136685849	-96.4904127966692	-4540.785136685849	6.86846925055714	43.42616874902266	29.0274845337429	14.398684215279758	3	9	35	24	0	1.3326248261219533	0.818814024143548	0.2993818016663318	0.5479944225831899	0.004103776743097996	6.946656478954863	0.26387443698016855	0.2939498801779069	0.24063332114693065	0.2310123574162748	0.23440444125888765
50000	-4634.124314524015	-4537.565060791144	-96.55925373287074	-4537.565060791144	6.940265578600507	42.82523236801502	27.34088151949753	15.4843508485175	6	10	34	25	1	1.4363155419647373	0.7316893772638294	0.3334807916015786	0.6709237675931167	0.004117248676861607	7.332068928105399	0.3681746383079257	0.2939498801779069	0.24063332114693065	0.2310123574162748	0.23440444125888765
51000	-4640.067554372746	-4543.611791718455	-96.45576265429128	-4543.611791718455	6.981167965152041	43.11340289700659	26.78249670523797	16.33090619176862	6	10	33	26	0	1.4024878264978944	0.5891182715931487	0.36213059796949953	0.5451327615016373	0.004495884371137584	7.332068928105399	0.3549934117001511	0.2939498801779069	0.24063332114693065	0.2310123574162748	0.23440444125888765
52000	-4626.130916745701	-4528.700718561437	-97.43019818426464	-4528.700718561437	7.094520705099498	43.562959370847395	27.07350445604171	16.489454914805677	5	10	34	25	0	1.3060898185560104	0.5089035554941529	0.33891673471502676	0.3828973593001825	0.004006468426769239	6.320527039316079	0.3549934117001511	0.2939498801779069	0.23517218440246432	0.2344222650453977	0.23645567037423107
53000	-4634.43760944217	-4541.628440270832	-92.80916917133807	-4541.628440270832	7.177973453152909	43.796407252542096	27.991125316796484	15.805281935745603	5	8	32	27	0	2.016361390893999	0.6705877332730487	0.1475114169672821	0.6413815736474766	0.004271483519012582	6.320527039316079	0.38413982081989306	0.2939498801779069	0.2272555864090549	0.2344222650453977	0.24437226836764048
54000	-4641.113644874423	-4543.559554428296	-97.55409044612652	-4543.559554428296	7.043327076526135	44.172140445985754	30.15902675489261	14.013113691093151	4	9	34	25	0	2.239045016776152	0.8587131740900272	0.10081318716313892	0.7204990461421571	0.0036414689680275324	8.350700879298454	0.2501159365071907	0.2939498801779069	0.2272555864090549	0.2344222650453977	0.24437226836764048
55000	-4642.256255608914	-4543.73351140207	-98.5227442068444	-4543.73351140207	7.884776956263275	46.97942462857874	31.82865454567588	15.150770082902877	3	9	35	24	0	1.6348120475741084	0.7330592952932106	0.12246588925732134	0.7471837711681903	0.004192008535261945	8.350700879298454	0.4485054360753236	0.2939498801779069	0.2277596792601352	0.23452136880939453	0.24376907175256335
56000	-4647.331753312972	-4545.251887343959	-102.07986596901225	-4545.251887343959	8.195573787445445	47.96503329209867	33.515267127559014	14.449766164539652	4	10	35	24	0	1.644913165258238	0.7310083455782893	0.19747457656043907	0.5652129139666575	0.003471469245993197	8.350700879298454	0.4485054360753236	0.2939498801779069	0.2277596792601352	0.23452136880939453	0.24376907175256335
57000	-4624.697493999855	-4534.080259886041	-90.61723411381443	-4534.080259886041	7.382579649714858	42.57696177682361	27.544701879748715	15.032259897074896	5	10	35	24	1	1.3462855168965862	0.5561316245834805	0.24406670639493433	0.6986415842870173	0.0040282528039302275	8.160212206025529	0.25189895235379034	0.2939498801779069	0.2277596792601352	0.23452136880939453	0.24376907175256335
58000	-4625.196724334336	-4539.000766370566	-86.19595796376925	-4539.000766370566	7.5569824601794995	42.909843384185585	30.69777741994389	12.212065964241692	3	10	36	23	0	1.4211114627978978	0.48625781017333847	0.22153244617606038	0.6571376225087682	0.003940413098722536	8.160212206025529	0.25189895235379034	0.2939498801779069	0.2277596792601352	0.23452136880939453	0.24376907175256335
59000	-4612.4161115497045	-4526.55426857585	-85.861842973854	-4526.55426857585	7.049495093317335	42.16680469278445	29.319275836137916	12.847528856646543	3	9	35	24	0	1.625725255591912	0.4301689319012806	0.18458634038283855	0.5929414047974548	0.00399357374178857	7.431822775888674	0.25189895235379034	0.2957601318174423	0.22594942762059977	0.23452136880939453	0.24376907175256335
60000	-4612.2597528561155	-4525.907333975092	-86.35241888102318	-4525.907333975092	7.5111374112641425	41.93062928633162	30.066601539387776	11.864027746943854	3	10	36	23	0	1.5853264304484234	0.4602434148825503	0.09654517524707809	0.7453302819811524	0.00421283152052315	7.431822775888674	0.25189895235379034	0.29813247552462396	0.22594942762059977	0.2321490251022129	0.24376907175256335
61000	-4605.899434521554	-4527.953062652858	-77.94637186869647	-4527.953062652858	7.261987564660777	40.74594675523189	27.519127807096346	13.226818948135543	3	7	34	25	1	1.5267881203597433	0.4828170355802151	0.09670792760056249	0.7193148269983483	0.004220384469847036	7.431822775888674	0.2333211030263137	0.29813247552462396	0.22594942762059977	0.2321490251022129	0.24376907175256335
62000	-4607.4307121456695	-4531.838109884192	-75.59260226147757	-4531.838109884192	7.240604214758291	39.06936904627251	28.4474884105125	10.62188063576001	1	9	37	22	0	1.247812617397192	0.4803857885187401	0.08907258373501423	0.5272535508259957	0.003657671266606254	7.431822775888674	0.23189214635476893	0.29813247552462396	0.22594942762059977	0.2321490251022129	0.24376907175256335
63000	-4605.829328335698	-4522.5633544164275	-83.2659739192708	-4522.5633544164275	7.010531284113399	39.69723938360332	29.781045872729102	9.916193510874223	1	10	38	21	0	1.3303772045750293	0.478304556783839	0.10112462887966206	0.46715270081261767	0.004293321484900978	7.431822775888674	0.23189214635476893	0.29813247552462396	0.22594942762059977	0.2321490251022129	0.24376907175256335
64000	-4612.905968729107	-4528.405270977712	-84.50069775139548	-4528.405270977712	6.873632423163528	39.67384317263823	25.876618943531952	13.79722422910627	2	9	36	23	0	1.4311830539476267	0.8530908151735753	0.13677855934896682	0.4098898087605341	0.004778198830987699	7.431822775888674	0.23189214635476893	0.2943850662862186	0.22594942762059977	0.2302132163122282	0.2494522897809535
65000	-4617.414499249852	-4525.298732887375	-92.11576636247695	-4525.298732887375	6.865302105659003	40.08862012759641	27.700057554231503	12.388562573364899	3	11	37	22	0	1.765221332714165	0.6703560331002417	0.18395702607837683	0.5697374661974166	0.0037640124645909176	7.431822775888674	0.23189214635476893	0.2943850662862186	0.22594942762059977	0.2302132163122282	0.2494522897809535
66000	-4608.98910641315	-4525.06421246883	-83.92489394431928	-4525.06421246883	6.961679196978134	38.416670021275564	27.501999088201448	10.91467093307412	1	9	37	22	0	1.1675408511304401	0.6791676020872491	0.13744233357633315	0.42785028923131496	0.004347238584836876	7.431822775888674	0.25572359665880234	0.2976250207174545	0.22594942762059977	0.2269732618809923	0.2494522897809535
67000	-4598.922292757406	-4520.881898394247	-78.04039436315786	-4520.881898394247	6.624090080833482	37.45567450933861	25.22259522305186	12.233079286286756	2	8	35	24	0	1.2307795196080837	0.5512087643625576	0.13505918428093425	0.3379042386605612	0.0042941675791875016	7.431822775888674	0.25572359665880234	0.2976250207174545	0.22594942762059977	0.2269732618809923	0.2494522897809535
68000	-4615.987195584233	-4533.218781915872	-82.7684136683612	-4533.218781915872	6.670847602953794	37.86126176871099	24.16590608183079	13.695355686880202	4	8	33	26	0	1.128533414988032	0.664277639093377	0.10700669493852545	0.5569691511114946	0.00460504843710565	7.431822775888674	0.25572359665880234	0.2976250207174545	0.21849852360636784	0.23442416589522422	0.2494522897809535
69000	-4617.830601895334	-4533.393198388861	-84.43740350647344	-4533.393198388861	6.702042890575186	39.71331809573665	26.46730433792585	13.246013757810802	2	8	35	24	0	1.1519851787101365	0.679176660262609	0.08434975976012501	0.48437803163626025	0.004245716343665727	7.431822775888674	0.25572359665880234	0.2976250207174545	0.21849852360636784	0.2381517363571053	0.24572471931907242
70000	-4617.491671398445	-4530.617098328223	-86.87457307022184	-4530.617098328223	7.173793077215649	41.72221162390825	29.519516459953962	12.20269516395431	2	9	36	23	0	1.8367770532774055	0.6777574516203294	0.07294869816369488	0.54586526129742	0.003567561332125528	7.431822775888674	0.18813450658511802	0.3077026657286677	0.22223215889977718	0.22434045605248273	0.24572471931907242
71000	-4630.088989768697	-4533.645131538796	-96.44385822990067	-4533.645131538796	7.114201207515967	44.117346746371666	31.812556252709832	12.30479049366183	1	11	39	20	0	1.3707076944804968	0.7832147479377578	0.07091026030394033	0.6922102853719516	0.004034302001816208	7.431822775888674	0.3446770618903645	0.3077026657286677	0.22462298647222786	0.22434045605248273	0.24333389174662173
72000	-4624.352695258436	-4538.167199824914	-86.18549543352242	-4538.167199824914	7.124007361143124	43.89550768150979	31.349378021999676	12.54612965951011	0	9	38	21	0	1.3759703666708425	0.6869164904212972	0.06581551652176128	0.7971200091240522	0.003400956757916406	7.431822775888674	0.3977694693067961	0.3077026657286677	0.2248229468124362	0.21542661989984283	0.2520477675590533
73000	-4624.2467473847655	-4533.160643689555	-91.08610369521054	-4533.160643689555	7.103955386156712	42.918373147876096	31.747592163419895	11.170780984456197	2	11	38	21	0	1.7784296871707863	0.6750541256498149	0.08894953260088098	0.6887886185245182	0.00403566365451051	7.7441034199856835	0.3977694693067961	0.30669397160338474	0.21576298719884143	0.2244865795134376	0.25305646168433626
74000	-4615.583903369607	-4523.929070563631	-91.6548328059753	-4523.929070563631	7.068609322662157	42.61384066777175	31.50566966336217	11.10817100440958	3	9	35	24	0	1.9302660024703862	0.7717222049336206	0.06257445002291648	0.7546802056028186	0.004136687225522823	7.1547308923916955	0.16064283998914838	0.30669397160338474	0.21576298719884143	0.2244865795134376	0.25305646168433626
75000	-4617.627325046514	-4524.089037424638	-93.53828762187575	-4524.089037424638	7.022175843165622	45.535945432519824	31.83577973797667	13.700165694543163	1	9	37	22	0	1.5752786198560773	0.6285065188221063	0.04652760770414574	0.5341498073901729	0.003328820057075377	7.1547308923916955	0.16064283998914838	0.3123465366421385	0.21576298719884143	0.2244865795134376	0.2474038966455825
76000	-4627.42654189469	-4534.980062938987	-92.44647895570215	-4534.980062938987	7.05147723290587	45.52230103591945	32.06322424397324	13.459076791946202	0	9	38	21	0	1.4010127779416035	0.80082130781313	0.0772482716675942	0.5114147281479038	0.0034559964087638663	7.1547308923916955	0.31823327919745725	0.3123465366421385	0.21576298719884143	0.2244865795134376	0.2474038966455825
77000	-4628.996898120301	-4526.4122646438955	-102.58463347640551	-4526.4122646438955	7.271888848167673	46.87500686618177	31.46212276504366	15.412884101138122	2	10	37	22	0	1.824838090994512	0.7558837095067142	0.05771489824278406	0.46528726650218066	0.0033476008793628938	6.332118768498921	0.31823327919745725	0.3113294369345762	0.21977768724161523	0.22148897917822613	0.2474038966455825
78000	-4633.864351335771	-4530.247451597017	-103.61689973875362	-4530.247451597017	7.9182122895009845	49.9367567910985	38.453450465117825	11.483306325980664	1	11	39	20	0	1.9537067621558388	0.7528972109877851	0.05769745082276579	0.5874115433277203	0.0034122814023395034	6.332118768498921	0.31823327919745725	0.3113294369345762	0.21167793895164638	0.22148897917822613	0.25550364493555133
79000	-4631.755568660249	-4531.88655281515	-99.86901584509931	-4531.88655281515	7.3519492883211015	48.33942293665304	34.76457982175898	13.574843114894062	0	9	38	21	0	2.2613887187202764	0.5967145477443848	0.04150718686941872	0.410266426696488	0.003921392332718448	7.945659086889827	0.31823327919745725	0.3163484442513187	0.20286028685542468	0.22267323144899764	0.25811803744425904
80000	-4633.6901319067	-4529.703764546269	-103.98636736043159	-4529.703764546269	7.682634261003201	49.45414370243253	34.74232391440438	14.711819788028144	1	9	37	22	0	2.61942284011298	0.7699152657895738	0.054163016677215986	0.41699211626104915	0.003637761519851427	7.945659086889827	0.31823327919745725	0.3163484442513187	0.20286028685542468	0.22267323144899764	0.25811803744425904
81000	-4638.563959010407	-4532.448409516863	-106.11554949354439	-4532.448409516863	8.007902209368048	49.91849819541254	34.493759071027306	15.424739124385251	3	12	38	21	0	1.8569439471229523	0.6288270237783761	0.05722441532461377	0.5672117984780394	0.0029999320515846275	7.945659086889827	0.32168613834136345	0.32142454602682247	0.2125213747428775	0.2175971296734939	0.24845694955680622
82000	-4625.674135686717	-4524.635455971666	-101.03867971505179	-4524.635455971666	8.345052209084452	50.91352235196898	38.0713139529759	12.84220839899309	2	11	38	21	0	2.1191489476633887	0.5205319950030277	0.05510390404554739	0.8971872015547748	0.003596563418345522	7.945659086889827	0.32168613834136345	0.32922083212388686	0.2125213747428775	0.20980084357642953	0.24845694955680622
83000	-4625.137063637819	-4522.907851686923	-102.22921195089572	-4522.907851686923	7.825614473168905	50.09500353599472	35.31056595537944	14.784437580615293	1	11	39	20	0	2.104081092222783	0.7565948793688692	0.05033328198855555	0.7846390178567285	0.0032500312175517986	7.945659086889827	0.32168613834136345	0.3297092067415255	0.2125213747428775	0.20931246895879088	0.24845694955680622
84000	-4610.758080590562	-4520.307732699496	-90.4503478910656	-4520.307732699496	7.522970945552763	46.21892922546806	34.56482973373794	11.654099491730143	0	10	39	20	0	1.6608477249005797	0.6895295504645675	0.04992891953115647	0.8416438276401647	0.0033591812118255416	6.187651865483627	0.33512263005224463	0.3297092067415255	0.2125213747428775	0.20931246895879088	0.24845694955680622
85000	-4623.3528307343195	-4525.900008672465	-97.45282206185429	-4525.900008672465	7.512060166866855	46.797080146845744	34.2401038458096	12.556976301036148	2	11	38	21	0	1.699731966646897	0.6347838154293033	0.06292136647025828	0.7336720356283455	0.004046311568218797	6.187651865483627	0.5304132153439033	0.33698389639043824	0.2125213747428775	0.21833228693289697	0.23216244193378735
86000	-4618.391919341282	-4522.742371918299	-95.6495474229834	-4522.742371918299	7.378978700299042	46.660920215074626	33.78626261582606	12.874657599248557	2	12	39	20	0	2.0557153258718204	0.5781010399944709	0.0638147032252695	0.6761621634049101	0.003469319631767225	6.62696775610174	0.24794376540063184	0.33693638897553563	0.21709323246238418	0.21833228693289697	0.2276380916291833
87000	-4617.422989658491	-4517.856918218542	-99.56607143994906	-4517.856918218542	7.388368496619744	47.538922387275974	36.247527193839275	11.291395193436692	4	13	38	21	0	2.2310685252920384	0.46491656537750403	0.07844982537004563	1.2491466790914547	0.0037096083893090395	6.62696775610174	0.24794376540063184	0.3300110937961042	0.20967782004602023	0.2252575821123284	0.23505350404554726
88000	-4613.176293060763	-4516.074804086538	-97.10148897422496	-4516.074804086538	7.6634340318701595	48.163940294902446	36.81955244802943	11.344387846873033	2	11	38	21	0	2.0597626209996935	0.38413809132235505	0.08789006326784952	1.0702012443529414	0.0035347561448790163	6.62696775610174	0.24794376540063184	0.3300110937961042	0.20796463509281218	0.2252575821123284	0.2367666889987553
89000	-4625.445874992625	-4519.40695248453	-106.03892250809531	-4519.40695248453	8.162054979687877	50.61994726885647	39.654929436711114	10.965017832145358	4	13	38	21	0	1.9278294038285007	0.4707909567832212	0.056007508016462176	0.8015592510897678	0.0031037203471753964	6.62696775610174	0.24794376540063184	0.33358186988766153	0.19953052968051221	0.22163642299690925	0.24525117743491714
90000	-4620.866343271919	-4526.861502355724	-94.00484091619471	-4526.861502355724	7.8053615364750595	49.50654919588056	38.254922073808814	11.251627122071746	1	10	38	21	0	2.2019450081249503	0.6650671705716928	0.06154467645570765	0.6999806211703115	0.0030907560688253756	6.62696775610174	0.24794376540063184	0.3287042123712155	0.19953052968051221	0.22163642299690925	0.2501288349513632
91000	-4620.21923669579	-4524.728787889121	-95.49044880666881	-4524.728787889121	7.7391338023210965	49.86342147501061	37.442400590943905	12.421020884066706	1	9	37	22	0	1.9463553371741809	0.594437906953298	0.04747072203315603	0.9737441453250059	0.0032488113209157114	5.889935825311495	0.24794376540063184	0.3287042123712155	0.19953052968051221	0.22163642299690925	0.2501288349513632
92000	-4626.289026494968	-4528.596508373816	-97.6925181211525	-4528.596508373816	7.5294353736234125	49.41016366436617	38.344133333862516	11.066030330503636	2	10	37	22	0	2.2957094752765124	0.5181926902551008	0.05447909214133287	0.804846933983276	0.003382743389658058	5.954886566978151	0.16007376248616118	0.33863986765890985	0.19796126571201836	0.22163642299690925	0.24176244363216265
93000	-4616.744572515139	-4524.557351456205	-92.18722105893403	-4524.557351456205	7.831862523183605	48.64569799921669	35.02063245340554	13.625065545811156	2	9	36	23	0	2.2097445485948484	0.4180613990696922	0.060782091118912536	0.6942727726320299	0.0031923746380858407	5.954886566978151	0.16007376248616118	0.3450889462269779	0.19796126571201836	0.21518734442884122	0.24176244363216265
94000	-4628.276648112356	-4523.635238678231	-104.64140943412525	-4523.635238678231	8.248361768759121	51.36034514484441	35.87028493780126	15.490060207043165	3	9	35	24	0	1.924346729281279	0.6728775581802968	0.05831792041680493	0.6489439192675125	0.003122133647093632	5.954886566978151	0.16007376248616118	0.3450889462269779	0.19796126571201836	0.21518734442884122	0.24176244363216265
95000	-4636.016960376596	-4523.540303565944	-112.47665681065202	-4523.540303565944	8.186046553622072	51.897478903007595	38.890276119561015	13.007202783446598	4	13	38	21	0	1.8578092787466745	0.5348681852414903	0.03720553093314423	0.6164685013388773	0.003292843128361874	7.311506647293486	0.3097272595116283	0.3450889462269779	0.19796126571201836	0.21518734442884122	0.24176244363216265
96000	-4632.583884567177	-4536.877930215843	-95.70595435133451	-4536.877930215843	7.917455224956914	50.08899537667985	39.033880070977574	11.055115305702266	1	10	38	21	0	2.272421238401039	0.6815545477228457	0.04405918382954725	0.9041564955963064	0.003580569220710777	7.311506647293486	0.3097272595116283	0.35802865973795306	0.2037232917070114	0.20537881458545393	0.23286923396958176
97000	-4627.994320864344	-4527.050637094602	-100.94368376974177	-4527.050637094602	8.084892158100601	52.09315687846417	40.60799936813572	11.48515751032844	1	10	38	21	0	2.6484442694770465	0.5012854288066066	0.05130895470728133	0.4764141866837119	0.0030846286857658684	7.311506647293486	0.24911468893921154	0.35802865973795306	0.2037232917070114	0.20537881458545393	0.23286923396958176
98000	-4621.989606048435	-4529.381517826591	-92.60808822184376	-4529.381517826591	8.05571441564532	49.897953613595675	37.76321292676865	12.13474068682704	1	9	37	22	0	2.450702426203756	0.41762042699054436	0.03179694851764505	0.6058090589110731	0.003039135151970237	8.165116881999918	0.24911468893921154	0.35802865973795306	0.2037232917070114	0.20846081903149763	0.22978722952353806
99000	-4623.08980889319	-4526.087191689683	-97.00261720350665	-4526.087191689683	8.477495749879196	52.12668381386131	40.3068542454324	11.81982956842894	1	9	37	22	0	2.514474864239579	0.393638574558798	0.03645488130216449	0.7799551614273532	0.0031597265272087505	8.165116881999918	0.24911468893921154	0.35802865973795306	0.2037232917070114	0.20846081903149763	0.22978722952353806
100000	-4609.921422712723	-4522.920191231976	-87.00123148074682	-4522.920191231976	8.675478741495807	50.50991137224845	40.82656778873718	9.68334358351126	0	9	38	21	0	2.0698427371815513	0.3429583001210803	0.019193514523792737	0.7861107416029811	0.0032547696459647463	8.165116881999918	0.24911468893921154	0.34318767681583434	0.2037232917070114	0.20846081903149763	0.2446282124456568
101000	-4623.140586674029	-4527.109236632689	-96.03135004133969	-4527.109236632689	8.313491822674159	50.18996164198155	38.45322641560736	11.736735226374186	2	11	38	21	0	1.9497425762536207	0.420217751840394	0.04462955811283033	0.7415039069416313	0.00333363921037398	8.165116881999918	0.42322068341492697	0.33660364513373725	0.21030732338910846	0.20846081903149763	0.2446282124456568
102000	-4610.229339703304	-4528.322284739868	-81.90705496343526	-4528.322284739868	8.297692368282508	47.74053689926005	37.39547608557579	10.345060813684267	0	8	37	22	0	2.226269874864079	0.41122743378539783	0.04990902660215957	0.8810915155679911	0.0036597071952951627	8.165116881999918	0.42322068341492697	0.33660364513373725	0.20873255325948173	0.20846081903149763	0.24620298257528353
103000	-4620.787555964299	-4533.454234665676	-87.33332129862254	-4533.454234665676	7.798301202186901	46.27270891448149	36.68162469764772	9.591084216833753	2	11	38	21	0	1.950304101627206	0.38634339685597235	0.044246753900745	1.691995996203824	0.003875198060204205	6.044161894366454	0.42322068341492697	0.33660364513373725	0.20873255325948173	0.20846081903149763	0.24620298257528353
104000	-4618.178045765766	-4529.896679360413	-88.28136640535311	-4529.896679360413	7.995221005754175	46.3720571601299	37.611557474664636	8.760499685465263	3	12	38	21	0	2.364395818709016	0.2867024432066826	0.07570402815704273	1.3456137701748647	0.0038837789098334356	6.044161894366454	0.42322068341492697	0.33660364513373725	0.20873255325948173	0.20049707727675087	0.2541667243300303
105000	-4616.863164963997	-4533.660780846863	-83.20238411713437	-4533.660780846863	7.531105184798329	44.89116105297375	37.008780469093026	7.882380583880726	2	11	38	21	0	1.6579331492944234	0.30718705055085543	0.06915670205249291	1.3115892707012535	0.0037879514815473705	8.044943179980525	0.42322068341492697	0.33660364513373725	0.20873255325948173	0.20049707727675087	0.2541667243300303
106000	-4608.606384984041	-4521.527441722637	-87.0789432614035	-4521.527441722637	7.343161779070984	44.23145280925468	34.579769585678385	9.651683223576283	4	10	36	23	1	2.0410538430071785	0.262861338254268	0.08319724025665466	1.3613553499757003	0.0037574819724139658	8.044943179980525	0.5290650452378425	0.33660364513373725	0.20873255325948173	0.20049707727675087	0.2541667243300303
107000	-4611.708703648519	-4529.39811172138	-82.3105919271391	-4529.39811172138	7.593286273993246	44.246297213057794	33.77810364694976	10.468193566108047	2	10	37	22	0	1.921064482164523	0.3472126636278672	0.10434201441660493	0.9463627299047671	0.0035784970451688777	5.896984708058803	0.5290650452378425	0.33660364513373725	0.20873255325948173	0.20049707727675087	0.2541667243300303
108000	-4607.305866491103	-4531.092973684185	-76.21289280691778	-4531.092973684185	7.5364348801916625	43.23159410123519	33.4300118225464	9.801582278688796	3	10	36	23	0	1.8679933408657983	0.31414728918370494	0.10569743919013903	0.7283394516379181	0.004045807011795722	5.896984708058803	0.5422918222609788	0.33660364513373725	0.20873255325948173	0.20049707727675087	0.2541667243300303
109000	-4625.987775705427	-4536.094098783288	-89.89367692213885	-4536.094098783288	8.075355686218447	46.65804043602949	35.74417224813144	10.913868187898043	4	12	37	22	0	2.2506631874467873	0.3364480548373239	0.10517084945670123	0.7380879638920599	0.0037371597937885773	5.896984708058803	0.5618359311475455	0.33660364513373725	0.20873255325948173	0.20049707727675087	0.2541667243300303
110000	-4618.0221014906465	-4533.214864830279	-84.80723666036705	-4533.214864830279	8.005421915786838	43.86916977069099	33.11294296945402	10.756226801236972	4	11	36	23	0	2.0695797693260714	0.4549323015383097	0.08383169413592355	0.6845572162411703	0.0038737616743863387	5.896984708058803	0.5618359311475455	0.3438293665004218	0.20873255325948173	0.20049707727675087	0.24694100296334576
111000	-4607.2774354285775	-4523.098164126991	-84.17927130158657	-4523.098164126991	7.363493605930545	43.582284134578785	33.35299793116582	10.229286203412977	1	10	38	21	0	1.464856610282082	0.3744685941107376	0.07245730947507423	0.5148473503605508	0.004366990789801904	8.477975411704879	0.4756499923407448	0.3438293665004218	0.20873255325948173	0.20049707727675087	0.24694100296334576
112000	-4609.140758999787	-4524.976870948139	-84.16388805164803	-4524.976870948139	6.762555945760704	42.0404744401926	32.279862002565146	9.760612437627447	1	10	38	21	0	1.501644851793308	0.43098371551567005	0.09962584897682814	0.7687336660405656	0.00466858832487323	8.477975411704879	0.4756499923407448	0.34734132894478764	0.20873255325948173	0.20049707727675087	0.24342904051897993
113000	-4621.839598047555	-4525.061092721727	-96.7785053258282	-4525.061092721727	6.777290139398632	43.01795655748523	31.853272927803427	11.164683629681797	3	12	38	21	0	1.1434239496053367	0.5055979481193617	0.11588832027542298	0.8587647743026673	0.003979042732854929	8.885866064348905	0.4756499923407448	0.3508445841176567	0.20873255325948173	0.19699382210388183	0.24342904051897993
114000	-4601.572614870552	-4522.538549154286	-79.03406571626624	-4522.538549154286	6.730946290998656	39.498199593085126	29.76171848953496	9.736481103550169	1	11	39	20	0	1.5284260154080034	0.4671590756432233	0.13403201378911983	0.8284032114172152	0.004265577569429458	8.885866064348905	0.4582175163709423	0.3562240099299879	0.20584788879155255	0.19907449589834475	0.238853605380115
115000	-4602.694327957804	-4531.3639348386	-71.3303931192043	-4531.3639348386	6.733237994266408	37.832850221709556	28.580314982656795	9.252535239052747	1	9	37	22	0	1.2535919569878595	0.43771004703399113	0.10845845989413541	0.82894910119411	0.004425193037585125	8.885866064348905	0.4582175163709423	0.3562240099299879	0.20584788879155255	0.19907449589834475	0.238853605380115
116000	-4598.884099959243	-4525.115472570275	-73.76862738896767	-4525.115472570275	6.724947339654144	37.844854712318906	27.902296399476466	9.942558312842426	1	8	36	23	0	1.327137190242574	0.27089021957002696	0.0847562691397729	0.7477323212202087	0.004530153149690398	8.885866064348905	0.4582175163709423	0.3562240099299879	0.21360024362485366	0.19132214106504364	0.238853605380115
117000	-4601.561572631739	-4524.941706528655	-76.61986610308428	-4524.941706528655	6.582577689579292	38.590416546512756	28.63152314861408	9.958893397898674	1	9	37	22	0	1.4936838845021365	0.4269158687574074	0.10792110587210026	0.603620363357408	0.004347777664421698	8.075963045200012	0.3337208122420694	0.3562240099299879	0.21360024362485366	0.19132214106504364	0.238853605380115
